,storing_materiaal,storing_diameter,storing_melddatum,storing_aanlegjaar,age_at_failure,Diameter_group,Construction_year_group,Group_id,Group_failurerate,Diameter_group_failurerate,Pipe_failurerate
1819,MAT_AC,100.0,2016-08-28 00:00:00,1954-01-01,62.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.00816980846820512
1821,MAT_AC,500.0,2016-12-15 00:00:00,1957-01-01,59.0,300 - 1000,1950 - 1960,300100019501960,0.005585329526455759,0.0014915573037056083,0.007774495155227452
1822,MAT_AC,100.0,2016-08-17 00:00:00,1960-01-01,56.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007379181842249785
1823,MAT_AC,150.0,2016-04-20 00:00:00,1960-01-01,56.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007379181842249785
1825,MAT_AC,150.0,2016-03-10 00:00:00,1935-01-01,81.0,0 - 160,1930 - 1940,16019301940,0.0120901165446888,0.019447347390450617,0.010673459450397011
1827,MAT_AC,150.0,2016-05-12 00:00:00,1971-01-01,45.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005929699694665005
1828,MAT_AC,200.0,2016-03-23 00:00:00,1961-01-01,55.0,160 - 300,1960 - 1970,16030019601970,0.0067077637583175835,0.004668884141399624,0.007247410737923896
1830,MAT_AC,150.0,2016-12-01 00:00:00,1975-01-01,41.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005402615277361449
1831,MAT_AC,150.0,2016-01-11 00:00:00,1973-01-01,43.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005666157486013228
1832,MAT_AC,50.0,2016-06-07 00:00:00,1961-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
1837,MAT_AC,100.0,2016-08-15 00:00:00,1963-01-01,53.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006983868529272118
1838,MAT_AC,100.0,2016-06-14 00:00:00,1962-01-01,54.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0071156396335980065
1839,MAT_AC,100.0,2016-08-29 00:00:00,1964-01-01,52.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006852097424946229
1842,MAT_AC,100.0,2016-10-10 00:00:00,1953-01-01,63.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.008301579572531009
1846,MAT_AC,100.0,2016-01-14 00:00:00,1971-01-01,45.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005929699694665005
1850,MAT_AC,100.0,2016-11-20 00:00:00,1974-01-01,42.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0055343863816873385
1851,MAT_AC,100.0,2016-12-19 00:00:00,1970-01-01,46.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0060614707989908945
1852,MAT_AC,150.0,2016-09-16 00:00:00,1974-01-01,42.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0055343863816873385
1853,MAT_AC,200.0,2016-06-29 00:00:00,1963-01-01,53.0,160 - 300,1960 - 1970,16030019601970,0.0067077637583175835,0.004668884141399624,0.006983868529272118
1854,MAT_AC,150.0,2016-07-25 00:00:00,1976-01-01,40.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005270844173035561
1857,MAT_AC,100.0,2016-10-08 00:00:00,1961-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
1858,MAT_AC,150.0,2016-06-24 00:00:00,1956-01-01,60.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007906266259553341
1861,MAT_AC,100.0,2016-06-29 00:00:00,1965-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
1862,MAT_AC,100.0,2016-05-25 00:00:00,1972-01-01,44.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005797928590339117
1863,MAT_AC,100.0,2016-01-28 00:00:00,1970-01-01,46.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0060614707989908945
1865,MAT_AC,200.0,2016-02-29 00:00:00,1965-01-01,51.0,160 - 300,1960 - 1970,16030019601970,0.0067077637583175835,0.004668884141399624,0.00672032632062034
1867,MAT_AC,100.0,2016-10-02 00:00:00,1991-01-01,25.0,0 - 160,1990 - 2000,16019902000,0.010718391292134262,0.019447347390450617,0.0032942776081472253
1868,MAT_AC,100.0,2016-01-17 00:00:00,1965-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
1870,MAT_AC,150.0,2016-11-19 00:00:00,1983-01-01,33.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004348446442754337
1871,MAT_AC,100.0,2016-05-14 00:00:00,1943-01-01,73.0,0 - 160,1940 - 1950,16019401950,0.03147109930130199,0.019447347390450617,0.009619290615789897
1873,MAT_AC,100.0,2016-11-28 00:00:00,1961-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
1874,MAT_AC,150.0,2016-01-01 00:00:00,1955-01-01,60.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007906266259553341
1878,MAT_AC,150.0,2016-07-29 00:00:00,1965-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
1882,MAT_AC,100.0,2016-06-24 00:00:00,1971-01-01,45.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005929699694665005
1884,MAT_AC,50.0,2016-11-06 00:00:00,1960-01-01,56.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007379181842249785
1885,MAT_AC,100.0,2016-06-07 00:00:00,1957-01-01,59.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007774495155227452
1889,MAT_AC,200.0,2016-03-23 00:00:00,1962-01-01,54.0,160 - 300,1960 - 1970,16030019601970,0.0067077637583175835,0.004668884141399624,0.0071156396335980065
1890,MAT_AC,150.0,2016-05-22 00:00:00,1959-01-01,57.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007510952946575674
1891,MAT_AC,50.0,2016-10-25 00:00:00,1939-01-01,77.0,0 - 160,1930 - 1940,16019301940,0.0120901165446888,0.019447347390450617,0.010146375033093454
1892,MAT_AC,100.0,2016-09-23 00:00:00,1964-01-01,52.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006852097424946229
1893,MAT_AC,150.0,2016-01-14 00:00:00,1976-01-01,40.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005270844173035561
1896,MAT_AC,100.0,2016-10-22 00:00:00,1982-01-01,34.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0044802175470802265
1897,MAT_AC,100.0,2016-01-04 00:00:00,1972-01-01,44.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005797928590339117
1900,MAT_AC,150.0,2016-12-24 00:00:00,1973-01-01,43.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005666157486013228
1902,MAT_AC,100.0,2016-09-29 00:00:00,1991-01-01,25.0,0 - 160,1990 - 2000,16019902000,0.010718391292134262,0.019447347390450617,0.0032942776081472253
1903,MAT_AC,100.0,2016-06-30 00:00:00,1971-01-01,45.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005929699694665005
1908,MAT_AC,50.0,2016-12-08 00:00:00,1961-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
1909,MAT_AC,100.0,2016-03-30 00:00:00,1961-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
1911,MAT_AC,100.0,2017-09-20 00:00:00,1962-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
1915,MAT_AC,100.0,2017-10-13 00:00:00,1964-01-01,53.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006983868529272118
1916,MAT_AC,100.0,2017-02-22 00:00:00,1971-01-01,46.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0060614707989908945
1923,MAT_AC,150.0,2017-06-19 00:00:00,1977-01-01,40.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005270844173035561
1925,MAT_AC,150.0,2017-09-07 00:00:00,1970-01-01,47.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006193241903316784
1928,MAT_AC,125.0,2017-02-09 00:00:00,1966-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
1929,MAT_AC,100.0,2017-01-09 00:00:00,1959-01-01,58.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.0076427240509015625
1930,MAT_AC,100.0,2017-09-17 00:00:00,1988-01-01,29.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0038213620254507813
1932,MAT_AC,125.0,2017-12-09 00:00:00,1960-01-01,57.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007510952946575674
1934,MAT_AC,100.0,2017-08-05 00:00:00,1972-01-01,45.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005929699694665005
1935,MAT_AC,100.0,2017-10-29 00:00:00,1957-01-01,60.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007906266259553341
1936,MAT_AC,100.0,2017-07-17 00:00:00,1974-01-01,43.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005666157486013228
1938,MAT_AC,200.0,2017-04-02 00:00:00,1957-01-01,60.0,160 - 300,1950 - 1960,16030019501960,0.007169865387818386,0.004668884141399624,0.007906266259553341
1942,MAT_AC,150.0,2017-02-13 00:00:00,1974-01-01,43.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005666157486013228
1945,MAT_AC,200.0,2017-05-08 00:00:00,1981-01-01,36.0,160 - 300,1980 - 1990,16030019801990,0.003549969875818495,0.004668884141399624,0.004743759755732005
1949,MAT_AC,150.0,2017-10-26 00:00:00,1973-01-01,44.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005797928590339117
1951,MAT_AC,100.0,2017-01-16 00:00:00,1970-01-01,47.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006193241903316784
1954,MAT_AC,100.0,2017-09-10 00:00:00,1969-01-01,48.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006325013007642673
1955,MAT_AC,100.0,2017-12-12 00:00:00,1973-01-01,44.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005797928590339117
1961,MAT_AC,100.0,2017-09-21 00:00:00,1971-01-01,46.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0060614707989908945
1962,MAT_AC,100.0,2017-12-10 00:00:00,1979-01-01,38.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0050073019643837825
1963,MAT_AC,100.0,2017-05-20 00:00:00,1965-01-01,52.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006852097424946229
1968,MAT_AC,125.0,2017-09-16 00:00:00,1958-01-01,59.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007774495155227452
1970,MAT_AC,100.0,2017-07-17 00:00:00,1975-01-01,42.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0055343863816873385
1971,MAT_AC,100.0,2017-07-19 00:00:00,1964-01-01,53.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006983868529272118
1979,MAT_AC,100.0,2017-01-05 00:00:00,1962-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
1983,MAT_AC,50.0,2017-05-23 00:00:00,1965-01-01,52.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006852097424946229
1986,MAT_AC,100.0,2017-09-05 00:00:00,1983-01-01,34.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0044802175470802265
1994,MAT_AC,125.0,2017-02-24 00:00:00,1960-01-01,57.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007510952946575674
1995,MAT_AC,150.0,2017-07-23 00:00:00,1971-01-01,46.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0060614707989908945
1999,MAT_AC,100.0,2017-11-22 00:00:00,1988-01-01,29.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0038213620254507813
2002,MAT_AC,200.0,2017-10-16 00:00:00,1970-01-01,47.0,160 - 300,1970 - 1980,16030019701980,0.004327175435392872,0.004668884141399624,0.006193241903316784
2003,MAT_AC,100.0,2017-06-19 00:00:00,1963-01-01,54.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0071156396335980065
2010,MAT_AC,100.0,2017-04-20 00:00:00,1979-01-01,38.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0050073019643837825
2011,MAT_AC,100.0,2017-06-22 00:00:00,1991-01-01,26.0,0 - 160,1990 - 2000,16019902000,0.010718391292134262,0.019447347390450617,0.0034260487124731145
2014,MAT_AC,100.0,2017-08-01 00:00:00,1973-01-01,44.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005797928590339117
2016,MAT_AC,300.0,2017-03-26 00:00:00,1965-01-01,52.0,300 - 1000,1960 - 1970,300100019601970,0.0034630756924591264,0.0014915573037056083,0.006852097424946229
2017,MAT_AC,150.0,2017-01-15 00:00:00,1966-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
2019,MAT_AC,100.0,2017-01-30 00:00:00,1969-01-01,48.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006325013007642673
2022,MAT_AC,250.0,2017-10-30 00:00:00,1956-01-01,61.0,160 - 300,1950 - 1960,16030019501960,0.007169865387818386,0.004668884141399624,0.00803803736387923
2023,MAT_AC,100.0,2018-07-16 00:00:00,1969-01-01,49.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006456784111968562
2024,MAT_AC,100.0,2018-07-07 00:00:00,1969-01-01,49.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006456784111968562
2027,MAT_AC,150.0,2018-08-01 00:00:00,1971-01-01,47.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006193241903316784
2028,MAT_AC,250.0,2018-07-22 00:00:00,1970-01-01,48.0,160 - 300,1970 - 1980,16030019701980,0.004327175435392872,0.004668884141399624,0.006325013007642673
2031,MAT_AC,100.0,2018-07-10 00:00:00,1967-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
2033,MAT_AC,150.0,2018-01-19 00:00:00,1972-01-01,46.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0060614707989908945
2036,MAT_AC,100.0,2018-04-16 00:00:00,1985-01-01,33.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004348446442754337
2037,MAT_AC,100.0,2018-05-30 00:00:00,1965-01-01,53.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006983868529272118
2038,MAT_AC,100.0,2018-08-28 00:00:00,1989-01-01,29.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0038213620254507813
2040,MAT_AC,100.0,2018-12-21 00:00:00,1969-01-01,49.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006456784111968562
2042,MAT_AC,150.0,2018-07-09 00:00:00,1963-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
2044,MAT_AC,200.0,2018-06-28 00:00:00,1976-01-01,42.0,160 - 300,1970 - 1980,16030019701980,0.004327175435392872,0.004668884141399624,0.0055343863816873385
2046,MAT_AC,100.0,2018-11-22 00:00:00,1966-01-01,52.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006852097424946229
2050,MAT_AC,100.0,2018-11-19 00:00:00,1986-01-01,32.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004216675338428448
2052,MAT_AC,150.0,2018-07-31 00:00:00,1971-01-01,47.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006193241903316784
2053,MAT_AC,250.0,2018-02-21 00:00:00,1970-01-01,48.0,160 - 300,1970 - 1980,16030019701980,0.004327175435392872,0.004668884141399624,0.006325013007642673
2056,MAT_AC,100.0,2018-08-06 00:00:00,1986-01-01,32.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004216675338428448
2057,MAT_AC,100.0,2018-07-10 00:00:00,1972-01-01,46.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0060614707989908945
2062,MAT_AC,150.0,2018-06-20 00:00:00,1982-01-01,36.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004743759755732005
2063,MAT_AC,100.0,2018-02-26 00:00:00,1961-01-01,57.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007510952946575674
2064,MAT_AC,150.0,2018-12-12 00:00:00,1991-01-01,27.0,0 - 160,1990 - 2000,16019902000,0.010718391292134262,0.019447347390450617,0.0035578198167990033
2067,MAT_AC,100.0,2018-08-03 00:00:00,1968-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
2068,MAT_AC,100.0,2018-07-31 00:00:00,1963-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
2069,MAT_AC,100.0,2018-06-22 00:00:00,1971-01-01,47.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006193241903316784
2072,MAT_AC,100.0,2018-10-29 00:00:00,1970-01-01,48.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006325013007642673
2077,MAT_AC,100.0,2018-07-04 00:00:00,1979-01-01,39.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005139073068709672
2078,MAT_AC,100.0,2018-06-19 00:00:00,1977-01-01,41.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005402615277361449
2084,MAT_AC,100.0,2018-08-26 00:00:00,1976-01-01,42.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0055343863816873385
2087,MAT_AC,150.0,2018-02-10 00:00:00,1978-01-01,40.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005270844173035561
2088,MAT_AC,300.0,2018-12-11 00:00:00,1965-01-01,53.0,300 - 1000,1960 - 1970,300100019601970,0.0034630756924591264,0.0014915573037056083,0.006983868529272118
2091,MAT_AC,200.0,2018-11-30 00:00:00,1990-01-01,28.0,160 - 300,1990 - 2000,16030019902000,0.001144888947751663,0.004668884141399624,0.0036895909211248925
2092,MAT_AC,100.0,2018-06-18 00:00:00,1980-01-01,38.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0050073019643837825
2094,MAT_AC,125.0,2018-02-27 00:00:00,1962-01-01,56.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007379181842249785
2099,MAT_AC,125.0,2018-01-18 00:00:00,1963-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
2104,MAT_AC,200.0,2018-06-26 00:00:00,1959-01-01,59.0,160 - 300,1950 - 1960,16030019501960,0.007169865387818386,0.004668884141399624,0.007774495155227452
2105,MAT_AC,150.0,2018-05-21 00:00:00,1973-01-01,45.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005929699694665005
2107,MAT_AC,100.0,2018-06-17 00:00:00,1987-01-01,31.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.00408490423410256
2108,MAT_AC,100.0,2018-08-20 00:00:00,1988-01-01,30.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0039531331297766705
2111,MAT_AC,100.0,2018-04-30 00:00:00,1979-01-01,39.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005139073068709672
2113,MAT_AC,100.0,2018-01-30 00:00:00,1966-01-01,52.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006852097424946229
2118,MAT_AC,100.0,2018-08-16 00:00:00,1957-01-01,61.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.00803803736387923
2119,MAT_AC,100.0,2018-03-05 00:00:00,1964-01-01,54.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0071156396335980065
2121,MAT_AC,100.0,2018-08-20 00:00:00,1980-01-01,38.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0050073019643837825
2123,MAT_AC,100.0,2018-05-08 00:00:00,1976-01-01,42.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0055343863816873385
2124,MAT_AC,100.0,2018-12-27 00:00:00,1963-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
2126,MAT_AC,125.0,2018-01-24 00:00:00,1955-01-01,63.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.008301579572531009
2129,MAT_AC,200.0,2018-07-12 00:00:00,1974-01-01,44.0,160 - 300,1970 - 1980,16030019701980,0.004327175435392872,0.004668884141399624,0.005797928590339117
2132,MAT_AC,100.0,2018-01-28 00:00:00,1963-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
2133,MAT_AC,100.0,2018-01-09 00:00:00,1980-01-01,38.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0050073019643837825
2134,MAT_AC,100.0,2018-05-21 00:00:00,1964-01-01,54.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0071156396335980065
2135,MAT_AC,100.0,2018-05-21 00:00:00,1972-01-01,46.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0060614707989908945
2136,MAT_AC,100.0,2018-07-13 00:00:00,1990-01-01,28.0,0 - 160,1990 - 2000,16019902000,0.010718391292134262,0.019447347390450617,0.0036895909211248925
2139,MAT_AC,150.0,2018-11-29 00:00:00,1970-01-01,48.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006325013007642673
2141,MAT_AC,100.0,2018-11-06 00:00:00,1972-01-01,46.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0060614707989908945
2142,MAT_AC,100.0,2018-10-01 00:00:00,1960-01-01,58.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0076427240509015625
2144,MAT_AC,100.0,2018-04-09 00:00:00,1976-01-01,42.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0055343863816873385
2146,MAT_AC,100.0,2018-11-24 00:00:00,1980-01-01,38.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0050073019643837825
2147,MAT_AC,100.0,2018-03-31 00:00:00,1977-01-01,41.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005402615277361449
2153,MAT_AC,100.0,2018-10-02 00:00:00,1970-01-01,48.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006325013007642673
2154,MAT_AC,100.0,2018-03-23 00:00:00,1976-01-01,42.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0055343863816873385
2155,MAT_AC,100.0,2018-08-02 00:00:00,1972-01-01,46.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0060614707989908945
2156,MAT_AC,100.0,2018-12-18 00:00:00,1989-01-01,29.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0038213620254507813
2157,MAT_AC,100.0,2018-06-11 00:00:00,1970-01-01,48.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006325013007642673
2159,MAT_AC,150.0,2018-08-10 00:00:00,1986-01-01,32.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004216675338428448
2161,MAT_AC,150.0,2018-09-07 00:00:00,1955-01-01,63.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.008301579572531009
2162,MAT_AC,100.0,2018-04-09 00:00:00,1977-01-01,41.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005402615277361449
2165,MAT_AC,100.0,2018-01-18 00:00:00,1962-01-01,56.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007379181842249785
2166,MAT_AC,100.0,2018-10-30 00:00:00,1976-01-01,42.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0055343863816873385
2167,MAT_AC,100.0,2018-12-09 00:00:00,1963-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
2169,MAT_AC,100.0,2018-12-18 00:00:00,1964-01-01,54.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0071156396335980065
2172,MAT_AC,100.0,2018-06-10 00:00:00,1976-01-01,42.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0055343863816873385
2175,MAT_AC,100.0,2018-02-07 00:00:00,1980-01-01,38.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0050073019643837825
2181,MAT_AC,100.0,2019-06-19 00:00:00,1964-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
2182,MAT_AC,100.0,2019-10-28 00:00:00,1972-01-01,47.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006193241903316784
2186,MAT_AC,100.0,2019-10-25 00:00:00,1962-01-01,57.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007510952946575674
2188,MAT_AC,100.0,2019-07-08 00:00:00,1986-01-01,33.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004348446442754337
