,storing_materiaal,storing_diameter,storing_melddatum,storing_aanlegjaar,age_at_failure,Diameter_group,Construction_year_group,Group_id,Group_failurerate,Diameter_group_failurerate,Pipe_failurerate
1012,MAT_AC,100.0,2013-06-29 00:00:00,1983-01-01,30.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0039531331297766705
391,MAT_AC,150.0,2011-09-20 00:00:00,1957-01-01,54.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.0071156396335980065
1445,MAT_AC,100.0,2014-03-19 00:00:00,1943-01-01,71.0,0 - 160,1940 - 1950,16019401950,0.03147109930130199,0.019447347390450617,0.00935574840713812
1174,MAT_AC,100.0,2013-06-11 00:00:00,1979-01-01,34.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0044802175470802265
1151,MAT_AC,150.0,2013-11-28 00:00:00,1964-01-01,49.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006456784111968562
1819,MAT_AC,100.0,2016-08-28 00:00:00,1954-01-01,62.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.00816980846820512
286,MAT_AC,100.0,2010-06-22 00:00:00,1959-01-01,51.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.00672032632062034
2037,MAT_AC,100.0,2018-05-30 00:00:00,1965-01-01,53.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006983868529272118
43,MAT_AC,100.0,2010-07-09 00:00:00,1947-01-01,63.0,0 - 160,1940 - 1950,16019401950,0.03147109930130199,0.019447347390450617,0.008301579572531009
451,MAT_AC,100.0,2011-05-21 00:00:00,1970-01-01,41.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005402615277361449
2113,MAT_AC,100.0,2018-01-30 00:00:00,1966-01-01,52.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006852097424946229
2050,MAT_AC,100.0,2018-11-19 00:00:00,1986-01-01,32.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004216675338428448
193,MAT_AC,200.0,2010-06-11 00:00:00,1979-01-01,31.0,160 - 300,1970 - 1980,16030019701980,0.004327175435392872,0.004668884141399624,0.00408490423410256
1838,MAT_AC,100.0,2016-06-14 00:00:00,1962-01-01,54.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0071156396335980065
1812,MAT_AC,100.0,2016-10-10 00:00:00,1968-01-01,48.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006325013007642673
1566,MAT_AC,100.0,2015-07-25 00:00:00,1981-01-01,34.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0044802175470802265
273,MAT_AC,150.0,2010-04-28 00:00:00,1988-01-01,22.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0028989642951695585
1758,MAT_AC,100.0,2016-07-26 00:00:00,1957-01-01,59.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007774495155227452
2068,MAT_AC,100.0,2018-07-31 00:00:00,1963-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
1816,MAT_AC,350.0,2016-10-19 00:00:00,1963-01-01,53.0,300 - 1000,1960 - 1970,300100019601970,0.0034630756924591264,0.0014915573037056083,0.006983868529272118
2217,MAT_AC,100.0,2019-06-04 00:00:00,1959-01-01,60.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007906266259553341
235,MAT_AC,100.0,2010-07-15 00:00:00,1960-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
1272,MAT_AC,100.0,2014-05-25 00:00:00,1968-01-01,46.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0060614707989908945
635,MAT_AC,150.0,2012-05-03 00:00:00,1975-01-01,37.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.004875530860057893
2256,MAT_AC,125.0,2019-03-21 00:00:00,1961-01-01,58.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0076427240509015625
724,MAT_AC,250.0,2012-07-24 00:00:00,1935-01-01,77.0,160 - 300,1930 - 1940,16030019301940,0.012121784682335806,0.004668884141399624,0.010146375033093454
1240,MAT_AC,150.0,2014-11-05 00:00:00,1979-01-01,35.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.004611988651406116
1891,MAT_AC,50.0,2016-10-25 00:00:00,1939-01-01,77.0,0 - 160,1930 - 1940,16019301940,0.0120901165446888,0.019447347390450617,0.010146375033093454
1443,MAT_AC,100.0,2014-02-05 00:00:00,1970-01-01,44.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005797928590339117
2031,MAT_AC,100.0,2018-07-10 00:00:00,1967-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
982,MAT_AC,300.0,2013-02-25 00:00:00,1962-01-01,51.0,300 - 1000,1960 - 1970,300100019601970,0.0034630756924591264,0.0014915573037056083,0.00672032632062034
2042,MAT_AC,150.0,2018-07-09 00:00:00,1963-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
1383,MAT_AC,100.0,2014-01-03 00:00:00,1962-01-01,52.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006852097424946229
1928,MAT_AC,125.0,2017-02-09 00:00:00,1966-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
70,MAT_AC,160.0,2010-01-12 00:00:00,1972-01-01,38.0,160 - 300,1970 - 1980,16030019701980,0.004327175435392872,0.004668884141399624,0.0050073019643837825
1780,MAT_AC,50.0,2016-08-24 00:00:00,1965-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
1451,MAT_AC,100.0,2014-08-03 00:00:00,1972-01-01,42.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0055343863816873385
1142,MAT_AC,100.0,2013-06-05 00:00:00,1954-01-01,59.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007774495155227452
1103,MAT_AC,200.0,2013-03-22 00:00:00,1935-01-01,78.0,160 - 300,1930 - 1940,16030019301940,0.012121784682335806,0.004668884141399624,0.010278146137419343
537,MAT_AC,100.0,2011-01-27 00:00:00,1987-01-01,24.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0031625065038213365
2197,MAT_AC,100.0,2019-06-27 00:00:00,1964-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
2260,MAT_AC,100.0,2019-01-08 00:00:00,1978-01-01,41.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005402615277361449
1779,MAT_AC,100.0,2016-11-20 00:00:00,1962-01-01,54.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0071156396335980065
2024,MAT_AC,100.0,2018-07-07 00:00:00,1969-01-01,49.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006456784111968562
722,MAT_AC,150.0,2012-11-12 00:00:00,1959-01-01,53.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.006983868529272118
354,MAT_AC,150.0,2011-06-27 00:00:00,1982-01-01,29.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0038213620254507813
2002,MAT_AC,200.0,2017-10-16 00:00:00,1970-01-01,47.0,160 - 300,1970 - 1980,16030019701980,0.004327175435392872,0.004668884141399624,0.006193241903316784
781,MAT_AC,100.0,2012-11-04 00:00:00,1951-01-01,61.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.00803803736387923
649,MAT_AC,100.0,2012-09-14 00:00:00,1971-01-01,41.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005402615277361449
656,MAT_AC,100.0,2012-07-05 00:00:00,1964-01-01,48.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006325013007642673
284,MAT_AC,300.0,2010-08-25 00:00:00,1962-01-01,48.0,300 - 1000,1960 - 1970,300100019601970,0.0034630756924591264,0.0014915573037056083,0.006325013007642673
1052,MAT_AC,100.0,2013-03-24 00:00:00,1969-01-01,44.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.005797928590339117
1962,MAT_AC,100.0,2017-12-10 00:00:00,1979-01-01,38.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0050073019643837825
1731,MAT_AC,100.0,2016-07-11 00:00:00,1970-01-01,46.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0060614707989908945
2119,MAT_AC,100.0,2018-03-05 00:00:00,1964-01-01,54.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0071156396335980065
659,MAT_AC,100.0,2012-02-28 00:00:00,1938-01-01,74.0,0 - 160,1930 - 1940,16019301940,0.0120901165446888,0.019447347390450617,0.009751061720115787
1951,MAT_AC,100.0,2017-01-16 00:00:00,1970-01-01,47.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006193241903316784
839,MAT_AC,100.0,2012-05-14 00:00:00,1984-01-01,28.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0036895909211248925
2077,MAT_AC,100.0,2018-07-04 00:00:00,1979-01-01,39.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005139073068709672
1319,MAT_AC,150.0,2014-07-06 00:00:00,1963-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
1821,MAT_AC,500.0,2016-12-15 00:00:00,1957-01-01,59.0,300 - 1000,1950 - 1960,300100019501960,0.005585329526455759,0.0014915573037056083,0.007774495155227452
1604,MAT_AC,100.0,2015-03-15 00:00:00,1977-01-01,38.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0050073019643837825
1732,MAT_AC,100.0,2016-01-02 00:00:00,1978-01-01,38.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0050073019643837825
1611,MAT_AC,100.0,2015-08-10 00:00:00,1982-01-01,33.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004348446442754337
637,MAT_AC,100.0,2012-02-18 00:00:00,1970-01-01,42.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0055343863816873385
281,MAT_AC,200.0,2010-11-12 00:00:00,1955-01-01,55.0,160 - 300,1950 - 1960,16030019501960,0.007169865387818386,0.004668884141399624,0.007247410737923896
709,MAT_AC,100.0,2012-02-08 00:00:00,1967-01-01,45.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.005929699694665005
1074,MAT_AC,100.0,2013-09-11 00:00:00,1983-01-01,30.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0039531331297766705
189,MAT_AC,250.0,2010-11-18 00:00:00,1988-01-01,22.0,160 - 300,1980 - 1990,16030019801990,0.003549969875818495,0.004668884141399624,0.0028989642951695585
1388,MAT_AC,150.0,2014-07-17 00:00:00,1957-01-01,57.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007510952946575674
1656,MAT_AC,150.0,2015-10-19 00:00:00,1975-01-01,40.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005270844173035561
1487,MAT_AC,150.0,2015-09-24 00:00:00,1958-01-01,57.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007510952946575674
1842,MAT_AC,100.0,2016-10-10 00:00:00,1953-01-01,63.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.008301579572531009
1684,MAT_AC,100.0,2016-01-03 00:00:00,1953-01-01,63.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.008301579572531009
1617,MAT_AC,150.0,2015-08-06 00:00:00,1957-01-01,58.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.0076427240509015625
957,MAT_AC,150.0,2013-07-09 00:00:00,1975-01-01,38.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0050073019643837825
373,MAT_AC,50.0,2011-02-22 00:00:00,1961-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
1333,MAT_AC,100.0,2014-11-29 00:00:00,1968-01-01,46.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0060614707989908945
2156,MAT_AC,100.0,2018-12-18 00:00:00,1989-01-01,29.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0038213620254507813
1102,MAT_AC,100.0,2013-09-18 00:00:00,1980-01-01,33.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004348446442754337
1853,MAT_AC,200.0,2016-06-29 00:00:00,1963-01-01,53.0,160 - 300,1960 - 1970,16030019601970,0.0067077637583175835,0.004668884141399624,0.006983868529272118
1648,MAT_AC,100.0,2015-06-14 00:00:00,1978-01-01,37.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.004875530860057893
2099,MAT_AC,125.0,2018-01-18 00:00:00,1963-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
1792,MAT_AC,100.0,2016-06-09 00:00:00,1952-01-01,64.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.008433350676856896
1878,MAT_AC,150.0,2016-07-29 00:00:00,1965-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
313,MAT_AC,100.0,2011-11-27 00:00:00,1970-01-01,41.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005402615277361449
965,MAT_AC,150.0,2013-07-26 00:00:00,1964-01-01,49.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006456784111968562
396,MAT_AC,150.0,2011-06-22 00:00:00,1956-01-01,55.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007247410737923896
2146,MAT_AC,100.0,2018-11-24 00:00:00,1980-01-01,38.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0050073019643837825
227,MAT_AC,100.0,2010-02-15 00:00:00,1985-01-01,25.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0032942776081472253
2231,MAT_AC,100.0,2019-12-31 00:00:00,1969-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
1870,MAT_AC,150.0,2016-11-19 00:00:00,1983-01-01,33.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004348446442754337
361,MAT_AC,100.0,2011-11-19 00:00:00,1969-01-01,42.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0055343863816873385
139,MAT_AC,100.0,2010-09-22 00:00:00,1960-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
1625,MAT_AC,100.0,2015-06-16 00:00:00,1987-01-01,28.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0036895909211248925
295,MAT_AC,150.0,2010-09-23 00:00:00,1965-01-01,45.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.005929699694665005
1266,MAT_AC,100.0,2014-02-10 00:00:00,1954-01-01,60.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007906266259553341
384,MAT_AC,100.0,2011-02-10 00:00:00,1969-01-01,42.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0055343863816873385
1930,MAT_AC,100.0,2017-09-17 00:00:00,1988-01-01,29.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0038213620254507813
1774,MAT_AC,200.0,2016-11-09 00:00:00,1961-01-01,55.0,160 - 300,1960 - 1970,16030019601970,0.0067077637583175835,0.004668884141399624,0.007247410737923896
685,MAT_AC,150.0,2012-06-15 00:00:00,1953-01-01,59.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007774495155227452
692,MAT_AC,150.0,2012-05-26 00:00:00,1972-01-01,40.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005270844173035561
1630,MAT_AC,150.0,2015-03-02 00:00:00,1978-01-01,37.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.004875530860057893
254,MAT_AC,150.0,2010-03-04 00:00:00,1957-01-01,53.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.006983868529272118
592,MAT_AC,100.0,2012-11-03 00:00:00,1985-01-01,27.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0035578198167990033
399,MAT_AC,100.0,2011-11-21 00:00:00,1959-01-01,52.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.006852097424946229
426,MAT_AC,100.0,2011-11-29 00:00:00,1974-01-01,37.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.004875530860057893
1274,MAT_AC,100.0,2014-03-13 00:00:00,1964-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
1577,MAT_AC,100.0,2015-01-06 00:00:00,1952-01-01,63.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.008301579572531009
2118,MAT_AC,100.0,2018-08-16 00:00:00,1957-01-01,61.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.00803803736387923
219,MAT_AC,150.0,2010-05-13 00:00:00,1954-01-01,56.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007379181842249785
1481,MAT_AC,200.0,2015-08-24 00:00:00,1938-01-01,77.0,160 - 300,1930 - 1940,16030019301940,0.012121784682335806,0.004668884141399624,0.010146375033093454
1136,MAT_AC,100.0,2013-01-17 00:00:00,1954-01-01,59.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007774495155227452
1252,MAT_AC,100.0,2014-09-24 00:00:00,1977-01-01,37.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.004875530860057893
2238,MAT_AC,100.0,2019-02-07 00:00:00,1972-01-01,47.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006193241903316784
2306,MAT_AC,100.0,2019-12-09 00:00:00,1976-01-01,43.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005666157486013228
162,MAT_AC,100.0,2010-11-19 00:00:00,1979-01-01,31.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.00408490423410256
382,MAT_AC,100.0,2011-11-29 00:00:00,1961-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
2165,MAT_AC,100.0,2018-01-18 00:00:00,1962-01-01,56.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007379181842249785
1125,MAT_AC,100.0,2013-06-22 00:00:00,1967-01-01,46.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0060614707989908945
2132,MAT_AC,100.0,2018-01-28 00:00:00,1963-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
1361,MAT_AC,200.0,2014-02-22 00:00:00,1963-01-01,51.0,160 - 300,1960 - 1970,16030019601970,0.0067077637583175835,0.004668884141399624,0.00672032632062034
703,MAT_AC,100.0,2012-11-03 00:00:00,1970-01-01,42.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0055343863816873385
160,MAT_AC,100.0,2010-06-26 00:00:00,1982-01-01,28.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0036895909211248925
2063,MAT_AC,100.0,2018-02-26 00:00:00,1961-01-01,57.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007510952946575674
9,MAT_AC,100.0,2010-11-15 00:00:00,1955-01-01,55.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007247410737923896
1709,MAT_AC,100.0,2016-12-07 00:00:00,1966-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
1503,MAT_AC,125.0,2015-07-16 00:00:00,1970-01-01,45.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005929699694665005
1570,MAT_AC,150.0,2015-01-18 00:00:00,1965-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
1107,MAT_AC,150.0,2013-03-29 00:00:00,1968-01-01,45.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.005929699694665005
421,MAT_AC,250.0,2011-04-28 00:00:00,1963-01-01,48.0,160 - 300,1960 - 1970,16030019601970,0.0067077637583175835,0.004668884141399624,0.006325013007642673
1830,MAT_AC,150.0,2016-12-01 00:00:00,1975-01-01,41.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005402615277361449
1807,MAT_AC,150.0,2016-08-01 00:00:00,1976-01-01,40.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005270844173035561
368,MAT_AC,100.0,2011-06-21 00:00:00,1957-01-01,54.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.0071156396335980065
315,MAT_AC,200.0,2011-12-13 00:00:00,1979-01-01,32.0,160 - 300,1970 - 1980,16030019701980,0.004327175435392872,0.004668884141399624,0.004216675338428448
416,MAT_AC,100.0,2011-09-10 00:00:00,1985-01-01,26.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0034260487124731145
574,MAT_AC,100.0,2012-03-16 00:00:00,1961-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
1862,MAT_AC,100.0,2016-05-25 00:00:00,1972-01-01,44.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005797928590339117
21,MAT_AC,150.0,2010-07-28 00:00:00,1965-01-01,45.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.005929699694665005
1687,MAT_AC,250.0,2016-07-12 00:00:00,1956-01-01,60.0,160 - 300,1950 - 1960,16030019501960,0.007169865387818386,0.004668884141399624,0.007906266259553341
741,MAT_AC,100.0,2012-12-09 00:00:00,1991-01-01,21.0,0 - 160,1990 - 2000,16019902000,0.010718391292134262,0.019447347390450617,0.0027671931908436692
1581,MAT_AC,100.0,2015-10-16 00:00:00,1958-01-01,57.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007510952946575674
59,MAT_AC,50.0,2010-07-09 00:00:00,1961-01-01,49.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006456784111968562
344,MAT_AC,200.0,2011-10-16 00:00:00,1963-01-01,48.0,160 - 300,1960 - 1970,16030019601970,0.0067077637583175835,0.004668884141399624,0.006325013007642673
776,MAT_AC,50.0,2012-04-16 00:00:00,1962-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
896,MAT_AC,125.0,2013-05-27 00:00:00,1960-01-01,53.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006983868529272118
19,MAT_AC,150.0,2010-06-03 00:00:00,1959-01-01,51.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.00672032632062034
1368,MAT_AC,100.0,2014-03-02 00:00:00,1969-01-01,45.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.005929699694665005
211,MAT_AC,100.0,2010-02-19 00:00:00,1972-01-01,38.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0050073019643837825
1158,MAT_AC,300.0,2013-08-12 00:00:00,1962-01-01,51.0,300 - 1000,1960 - 1970,300100019601970,0.0034630756924591264,0.0014915573037056083,0.00672032632062034
1818,MAT_AC,100.0,2016-09-07 00:00:00,1970-01-01,46.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0060614707989908945
1796,MAT_AC,100.0,2016-06-11 00:00:00,1958-01-01,58.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.0076427240509015625
1428,MAT_AC,100.0,2014-03-29 00:00:00,1971-01-01,43.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005666157486013228
1323,MAT_AC,100.0,2014-09-01 00:00:00,1981-01-01,33.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004348446442754337
475,MAT_AC,100.0,2011-03-22 00:00:00,1951-01-01,60.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007906266259553341
872,MAT_AC,100.0,2013-12-06 00:00:00,1984-01-01,29.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0038213620254507813
1231,MAT_AC,125.0,2014-08-13 00:00:00,1970-01-01,44.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005797928590339117
2105,MAT_AC,150.0,2018-05-21 00:00:00,1973-01-01,45.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005929699694665005
282,MAT_AC,100.0,2010-07-10 00:00:00,1961-01-01,49.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006456784111968562
1306,MAT_AC,100.0,2014-06-10 00:00:00,1980-01-01,34.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0044802175470802265
2046,MAT_AC,100.0,2018-11-22 00:00:00,1966-01-01,52.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006852097424946229
1640,MAT_AC,100.0,2015-11-03 00:00:00,1973-01-01,42.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0055343863816873385
1861,MAT_AC,100.0,2016-06-29 00:00:00,1965-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
1936,MAT_AC,100.0,2017-07-17 00:00:00,1974-01-01,43.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005666157486013228
1929,MAT_AC,100.0,2017-01-09 00:00:00,1959-01-01,58.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.0076427240509015625
